"","lat","lon","datetime"
"1",60.238888,25.107848,"2020-09-21T13:53:34Z"
"2",60.238888,25.107852,"2020-09-21T13:53:34Z"
"3",60.23892,25.107865,"2020-09-21T13:53:41Z"
"4",60.23893,25.107885,"2020-09-21T13:53:46Z"
"5",60.238945,25.107902,"2020-09-21T13:53:54Z"
"6",60.23895,25.1079,"2020-09-21T13:53:55Z"
"7",60.238945,25.107875,"2020-09-21T13:54:03Z"
"8",60.238937,25.10786,"2020-09-21T13:54:07Z"
"9",60.23893,25.107848,"2020-09-21T13:54:21Z"
"10",60.23893,25.107848,"2020-09-21T13:54:22Z"
"11",60.238905,25.10784,"2020-09-21T13:54:32Z"
"12",60.238905,25.10784,"2020-09-21T13:54:33Z"
"13",60.23894,25.107875,"2020-09-21T13:54:45Z"
"14",60.23894,25.107875,"2020-09-21T13:54:46Z"
"15",60.238945,25.107848,"2020-09-21T13:54:56Z"
"16",60.238945,25.107848,"2020-09-21T13:54:57Z"
"17",60.238945,25.10786,"2020-09-21T13:55:19Z"
"18",60.238945,25.10786,"2020-09-21T13:55:20Z"
"19",60.238935,25.10783,"2020-09-21T13:55:57Z"
"20",60.238935,25.10783,"2020-09-21T13:55:58Z"
"21",60.238925,25.107813,"2020-09-21T13:56:21Z"
"22",60.238922,25.107817,"2020-09-21T13:56:21Z"
"23",60.23895,25.107848,"2020-09-21T13:56:33Z"
"24",60.23895,25.107857,"2020-09-21T13:56:33Z"
"25",60.238935,25.10783,"2020-09-21T13:56:50Z"
"26",60.238932,25.10783,"2020-09-21T13:56:51Z"
"27",60.23892,25.107845,"2020-09-21T13:57:06Z"
"28",60.23892,25.107847,"2020-09-21T13:57:08Z"
"29",60.238915,25.107865,"2020-09-21T13:57:17Z"
"30",60.238915,25.107865,"2020-09-21T13:57:18Z"
"31",60.23891,25.10783,"2020-09-21T13:57:40Z"
"32",60.23891,25.10783,"2020-09-21T13:57:41Z"
"33",60.238915,25.107797,"2020-09-21T13:58:22Z"
"34",60.238915,25.107795,"2020-09-21T13:58:23Z"
"35",60.23892,25.107837,"2020-09-21T13:58:35Z"
"36",60.238922,25.107842,"2020-09-21T13:58:36Z"
"37",60.23893,25.107865,"2020-09-21T13:58:47Z"
"38",60.23893,25.107865,"2020-09-21T13:58:48Z"
"39",60.238932,25.107875,"2020-09-21T13:59:02Z"
"40",60.238935,25.107875,"2020-09-21T13:59:03Z"
"41",60.238875,25.107905,"2020-09-21T13:59:16Z"
"42",60.2388,25.1079,"2020-09-21T13:59:22Z"
"43",60.238727,25.10787,"2020-09-21T13:59:26Z"
"44",60.2388,25.107925,"2020-09-21T13:59:31Z"
"45",60.23883,25.107925,"2020-09-21T13:59:38Z"
"46",60.238832,25.107923,"2020-09-21T13:59:39Z"
"47",60.23885,25.107885,"2020-09-21T13:59:47Z"
"48",60.23885,25.107885,"2020-09-21T13:59:49Z"
"49",60.238895,25.10784,"2020-09-21T14:00:05Z"
"50",60.238903,25.10783,"2020-09-21T14:00:11Z"
"51",60.23892,25.10783,"2020-09-21T14:00:25Z"
"52",60.23892,25.10783,"2020-09-21T14:00:25Z"
"53",60.238925,25.107812,"2020-09-21T14:00:43Z"
"54",60.238925,25.107812,"2020-09-21T14:00:44Z"
"55",60.23895,25.107967,"2020-09-21T14:00:56Z"
"56",60.23891,25.108107,"2020-09-21T14:01:00Z"
"57",60.238897,25.10826,"2020-09-21T14:01:04Z"
"58",60.238937,25.108135,"2020-09-21T14:01:10Z"
"59",60.238902,25.10799,"2020-09-21T14:01:16Z"
"60",60.23886,25.107865,"2020-09-21T14:01:23Z"
"61",60.23886,25.107848,"2020-09-21T14:01:28Z"
"62",60.238785,25.107848,"2020-09-21T14:01:39Z"
"63",60.238825,25.107915,"2020-09-21T14:01:45Z"
"64",60.238897,25.10791,"2020-09-21T14:01:52Z"
"65",60.238898,25.107885,"2020-09-21T14:01:59Z"
"66",60.238912,25.10789,"2020-09-21T14:03:09Z"
"67",60.238915,25.107888,"2020-09-21T14:03:10Z"
"68",60.238915,25.107895,"2020-09-21T14:04:23Z"
"69",60.23892,25.107897,"2020-09-21T14:04:24Z"
"70",60.238925,25.10791,"2020-09-21T14:06:04Z"
"71",60.238925,25.10791,"2020-09-21T14:06:05Z"
"72",60.23893,25.10788,"2020-09-21T14:07:35Z"
"73",60.23893,25.107887,"2020-09-21T14:07:36Z"
"74",60.238925,25.10791,"2020-09-21T14:07:47Z"
"75",60.238925,25.107905,"2020-09-21T14:07:48Z"
"76",60.238955,25.108037,"2020-09-21T14:07:57Z"
"77",60.238925,25.108145,"2020-09-21T14:08:04Z"
"78",60.238888,25.108275,"2020-09-21T14:08:08Z"
"79",60.23895,25.108175,"2020-09-21T14:08:14Z"
"80",60.238915,25.108097,"2020-09-21T14:08:20Z"
"81",60.238865,25.108205,"2020-09-21T14:08:24Z"
"82",60.238842,25.108355,"2020-09-21T14:08:29Z"
"83",60.23892,25.108397,"2020-09-21T14:08:36Z"
"84",60.238968,25.108272,"2020-09-21T14:08:42Z"
"85",60.238962,25.108375,"2020-09-21T14:08:50Z"
"86",60.23896,25.108227,"2020-09-21T14:08:56Z"
"87",60.238888,25.10825,"2020-09-21T14:09:03Z"
"88",60.238885,25.108407,"2020-09-21T14:09:08Z"
"89",60.238865,25.10856,"2020-09-21T14:09:10Z"
"90",60.238818,25.10872,"2020-09-21T14:09:14Z"
"91",60.238777,25.10891,"2020-09-21T14:09:16Z"
"92",60.23874,25.109055,"2020-09-21T14:09:18Z"
"93",60.238733,25.109205,"2020-09-21T14:09:20Z"
"94",60.23878,25.10936,"2020-09-21T14:09:22Z"
"95",60.238845,25.109525,"2020-09-21T14:09:24Z"
"96",60.238898,25.1097,"2020-09-21T14:09:26Z"
"97",60.238925,25.109845,"2020-09-21T14:09:28Z"
"98",60.238985,25.110017,"2020-09-21T14:09:32Z"
"99",60.23903,25.11014,"2020-09-21T14:09:33Z"
"100",60.239075,25.110295,"2020-09-21T14:09:35Z"
"101",60.239125,25.110445,"2020-09-21T14:09:38Z"
"102",60.239175,25.110577,"2020-09-21T14:09:39Z"
"103",60.239217,25.110715,"2020-09-21T14:09:41Z"
"104",60.239272,25.110852,"2020-09-21T14:09:44Z"
"105",60.239325,25.11099,"2020-09-21T14:09:45Z"
"106",60.239375,25.11114,"2020-09-21T14:09:47Z"
"107",60.239427,25.111295,"2020-09-21T14:09:49Z"
"108",60.239475,25.111445,"2020-09-21T14:09:51Z"
"109",60.239545,25.111595,"2020-09-21T14:09:54Z"
"110",60.2396,25.111787,"2020-09-21T14:09:57Z"
"111",60.239643,25.111935,"2020-09-21T14:09:59Z"
"112",60.23968,25.112063,"2020-09-21T14:10:02Z"
"113",60.239717,25.112202,"2020-09-21T14:10:03Z"
"114",60.239745,25.112375,"2020-09-21T14:10:06Z"
"115",60.23977,25.11253,"2020-09-21T14:10:09Z"
"116",60.23975,25.112727,"2020-09-21T14:10:13Z"
"117",60.239695,25.1129,"2020-09-21T14:10:15Z"
"118",60.23969,25.113085,"2020-09-21T14:10:18Z"
"119",60.23974,25.1132,"2020-09-21T14:10:20Z"
"120",60.239845,25.113245,"2020-09-21T14:10:23Z"
"121",60.239935,25.11327,"2020-09-21T14:10:26Z"
"122",60.239995,25.113355,"2020-09-21T14:10:29Z"
"123",60.240075,25.11341,"2020-09-21T14:10:33Z"
"124",60.240145,25.113335,"2020-09-21T14:10:38Z"
"125",60.24022,25.11339,"2020-09-21T14:10:44Z"
"126",60.2403,25.113402,"2020-09-21T14:10:45Z"
"127",60.240392,25.113442,"2020-09-21T14:10:47Z"
"128",60.240477,25.11347,"2020-09-21T14:10:50Z"
"129",60.24059,25.113455,"2020-09-21T14:10:51Z"
"130",60.240672,25.11338,"2020-09-21T14:10:53Z"
"131",60.24075,25.113335,"2020-09-21T14:10:56Z"
"132",60.24081,25.113428,"2020-09-21T14:11:01Z"
"133",60.240825,25.113585,"2020-09-21T14:11:05Z"
"134",60.240868,25.11372,"2020-09-21T14:11:08Z"
"135",60.240895,25.11389,"2020-09-21T14:11:12Z"
"136",60.240955,25.114032,"2020-09-21T14:11:16Z"
"137",60.241027,25.114102,"2020-09-21T14:11:20Z"
"138",60.241082,25.11423,"2020-09-21T14:11:25Z"
"139",60.241147,25.11439,"2020-09-21T14:11:29Z"
"140",60.24118,25.114518,"2020-09-21T14:11:34Z"
"141",60.241252,25.114555,"2020-09-21T14:11:41Z"
"142",60.24127,25.1146,"2020-09-21T14:11:48Z"
"143",60.241277,25.114695,"2020-09-21T14:11:58Z"
"144",60.241275,25.114707,"2020-09-21T14:11:58Z"
"145",60.241252,25.114725,"2020-09-21T14:12:06Z"
"146",60.24125,25.114722,"2020-09-21T14:12:07Z"
"147",60.24123,25.114715,"2020-09-21T14:12:18Z"
"148",60.2412,25.11473,"2020-09-21T14:12:25Z"
"149",60.241197,25.11473,"2020-09-21T14:12:28Z"
"150",60.24111,25.114722,"2020-09-21T14:12:49Z"
"151",60.241025,25.11473,"2020-09-21T14:12:52Z"
"152",60.240942,25.114805,"2020-09-21T14:12:55Z"
"153",60.2409,25.11492,"2020-09-21T14:12:57Z"
"154",60.240855,25.115095,"2020-09-21T14:13:00Z"
"155",60.24082,25.11526,"2020-09-21T14:13:03Z"
"156",60.24081,25.115412,"2020-09-21T14:13:05Z"
"157",60.240778,25.11561,"2020-09-21T14:13:09Z"
"158",60.240735,25.11576,"2020-09-21T14:13:11Z"
"159",60.2407,25.115915,"2020-09-21T14:13:15Z"
"160",60.24066,25.116107,"2020-09-21T14:13:17Z"
"161",60.24062,25.116245,"2020-09-21T14:13:19Z"
"162",60.240547,25.116332,"2020-09-21T14:13:22Z"
"163",60.240455,25.116367,"2020-09-21T14:13:25Z"
"164",60.24039,25.116425,"2020-09-21T14:13:28Z"
"165",60.240307,25.11651,"2020-09-21T14:13:33Z"
"166",60.240285,25.116655,"2020-09-21T14:13:35Z"
"167",60.24031,25.116795,"2020-09-21T14:13:38Z"
"168",60.24033,25.11696,"2020-09-21T14:13:41Z"
"169",60.240307,25.117155,"2020-09-21T14:13:44Z"
"170",60.240245,25.11735,"2020-09-21T14:13:46Z"
"171",60.240215,25.11755,"2020-09-21T14:13:48Z"
"172",60.240215,25.117732,"2020-09-21T14:13:50Z"
"173",60.240212,25.117915,"2020-09-21T14:13:52Z"
"174",60.240245,25.118043,"2020-09-21T14:13:59Z"
"175",60.240295,25.118198,"2020-09-21T14:14:04Z"
"176",60.240365,25.118327,"2020-09-21T14:14:07Z"
"177",60.240435,25.118422,"2020-09-21T14:14:11Z"
"178",60.24047,25.11855,"2020-09-21T14:14:15Z"
"179",60.240555,25.118655,"2020-09-21T14:14:19Z"
"180",60.24062,25.11876,"2020-09-21T14:14:23Z"
"181",60.24069,25.118873,"2020-09-21T14:14:25Z"
"182",60.24072,25.119032,"2020-09-21T14:14:28Z"
"183",60.240757,25.119165,"2020-09-21T14:14:31Z"
"184",60.240825,25.11931,"2020-09-21T14:14:34Z"
"185",60.240885,25.1194,"2020-09-21T14:14:36Z"
"186",60.240955,25.119535,"2020-09-21T14:14:40Z"
"187",60.241037,25.119625,"2020-09-21T14:14:43Z"
"188",60.241115,25.11961,"2020-09-21T14:14:46Z"
"189",60.241183,25.11957,"2020-09-21T14:14:49Z"
"190",60.24126,25.11951,"2020-09-21T14:14:53Z"
"191",60.2413,25.119462,"2020-09-21T14:15:00Z"
"192",60.241295,25.11946,"2020-09-21T14:15:02Z"
"193",60.24133,25.119427,"2020-09-21T14:16:02Z"
"194",60.24142,25.1194,"2020-09-21T14:16:06Z"
"195",60.241495,25.119442,"2020-09-21T14:16:09Z"
"196",60.24156,25.11949,"2020-09-21T14:16:11Z"
"197",60.241632,25.119545,"2020-09-21T14:16:13Z"
"198",60.24172,25.11957,"2020-09-21T14:16:16Z"
"199",60.2418,25.119542,"2020-09-21T14:16:19Z"
"200",60.2419,25.119497,"2020-09-21T14:16:22Z"
"201",60.241975,25.11943,"2020-09-21T14:16:25Z"
"202",60.24202,25.119292,"2020-09-21T14:16:29Z"
"203",60.242095,25.119365,"2020-09-21T14:16:36Z"
"204",60.24218,25.11939,"2020-09-21T14:16:41Z"
"205",60.242235,25.119292,"2020-09-21T14:16:45Z"
"206",60.242297,25.119197,"2020-09-21T14:16:49Z"
"207",60.242382,25.11916,"2020-09-21T14:16:53Z"
"208",60.24246,25.119222,"2020-09-21T14:16:58Z"
"209",60.242545,25.119237,"2020-09-21T14:17:03Z"
"210",60.242627,25.11927,"2020-09-21T14:17:09Z"
"211",60.24271,25.11935,"2020-09-21T14:17:12Z"
"212",60.242773,25.119437,"2020-09-21T14:17:15Z"
"213",60.242855,25.119575,"2020-09-21T14:17:18Z"
"214",60.242935,25.11966,"2020-09-21T14:17:21Z"
"215",60.243005,25.119605,"2020-09-21T14:17:24Z"
"216",60.243075,25.119527,"2020-09-21T14:17:27Z"
"217",60.243145,25.119475,"2020-09-21T14:17:30Z"
"218",60.243225,25.119392,"2020-09-21T14:17:33Z"
"219",60.243285,25.119307,"2020-09-21T14:17:36Z"
"220",60.243362,25.1193,"2020-09-21T14:17:39Z"
"221",60.243465,25.11928,"2020-09-21T14:17:43Z"
"222",60.24354,25.1193,"2020-09-21T14:17:46Z"
"223",60.24363,25.119325,"2020-09-21T14:17:49Z"
"224",60.243705,25.119342,"2020-09-21T14:17:51Z"
"225",60.243802,25.119375,"2020-09-21T14:17:55Z"
"226",60.243905,25.119435,"2020-09-21T14:17:56Z"
"227",60.244,25.11942,"2020-09-21T14:17:59Z"
"228",60.244072,25.119442,"2020-09-21T14:18:02Z"
"229",60.244142,25.119525,"2020-09-21T14:18:06Z"
"230",60.24422,25.119605,"2020-09-21T14:18:09Z"
"231",60.24431,25.11966,"2020-09-21T14:18:14Z"
"232",60.244385,25.119677,"2020-09-21T14:18:18Z"
"233",60.24446,25.11964,"2020-09-21T14:18:22Z"
"234",60.24453,25.119755,"2020-09-21T14:18:26Z"
"235",60.24458,25.119867,"2020-09-21T14:18:30Z"
"236",60.24466,25.119855,"2020-09-21T14:18:34Z"
"237",60.244717,25.119725,"2020-09-21T14:18:37Z"
"238",60.24478,25.119615,"2020-09-21T14:18:42Z"
"239",60.244865,25.119627,"2020-09-21T14:18:46Z"
"240",60.244925,25.119735,"2020-09-21T14:18:50Z"
"241",60.244997,25.119827,"2020-09-21T14:18:54Z"
"242",60.24505,25.11995,"2020-09-21T14:18:58Z"
"243",60.24512,25.120045,"2020-09-21T14:19:02Z"
"244",60.245205,25.120127,"2020-09-21T14:19:06Z"
"245",60.245275,25.120203,"2020-09-21T14:19:09Z"
"246",60.24535,25.12032,"2020-09-21T14:19:13Z"
"247",60.245403,25.120475,"2020-09-21T14:19:18Z"
"248",60.245425,25.12064,"2020-09-21T14:19:21Z"
"249",60.24547,25.1208,"2020-09-21T14:19:24Z"
"250",60.245545,25.120855,"2020-09-21T14:19:28Z"
"251",60.24559,25.120987,"2020-09-21T14:19:31Z"
"252",60.245612,25.121145,"2020-09-21T14:19:35Z"
"253",60.245665,25.121277,"2020-09-21T14:19:39Z"
"254",60.245685,25.121282,"2020-09-21T14:19:47Z"
"255",60.245685,25.12128,"2020-09-21T14:19:47Z"
"256",60.24569,25.12124,"2020-09-21T14:20:06Z"
"257",60.24569,25.121237,"2020-09-21T14:20:07Z"
"258",60.245772,25.12133,"2020-09-21T14:21:04Z"
"259",60.245845,25.12136,"2020-09-21T14:21:06Z"
"260",60.245905,25.12152,"2020-09-21T14:21:08Z"
"261",60.24598,25.12169,"2020-09-21T14:21:10Z"
"262",60.246085,25.121805,"2020-09-21T14:21:12Z"
"263",60.246215,25.121865,"2020-09-21T14:21:14Z"
"264",60.246325,25.12189,"2020-09-21T14:21:16Z"
"265",60.246398,25.121895,"2020-09-21T14:21:18Z"
"266",60.246472,25.121855,"2020-09-21T14:21:20Z"
"267",60.24655,25.121765,"2020-09-21T14:21:23Z"
"268",60.246652,25.121735,"2020-09-21T14:21:26Z"
"269",60.24675,25.121685,"2020-09-21T14:21:29Z"
"270",60.24682,25.121625,"2020-09-21T14:21:33Z"
"271",60.246902,25.121567,"2020-09-21T14:21:36Z"
"272",60.24699,25.12149,"2020-09-21T14:21:39Z"
"273",60.247065,25.12144,"2020-09-21T14:21:43Z"
"274",60.2471,25.12137,"2020-09-21T14:21:51Z"
"275",60.247125,25.12121,"2020-09-21T14:21:55Z"
"276",60.24712,25.12103,"2020-09-21T14:21:58Z"
"277",60.247165,25.1209,"2020-09-21T14:22:00Z"
"278",60.24722,25.120805,"2020-09-21T14:22:03Z"
"279",60.24727,25.120655,"2020-09-21T14:22:06Z"
"280",60.247302,25.12051,"2020-09-21T14:22:07Z"
"281",60.24735,25.12039,"2020-09-21T14:22:09Z"
"282",60.247385,25.12047,"2020-09-21T14:22:16Z"
"283",60.247385,25.120617,"2020-09-21T14:22:22Z"
"284",60.2474,25.120772,"2020-09-21T14:22:28Z"
"285",60.247425,25.1209,"2020-09-21T14:22:35Z"
"286",60.247482,25.121037,"2020-09-21T14:22:41Z"
"287",60.247517,25.12118,"2020-09-21T14:22:45Z"
"288",60.247547,25.12135,"2020-09-21T14:22:50Z"
"289",60.24759,25.121505,"2020-09-21T14:22:53Z"
"290",60.24768,25.12159,"2020-09-21T14:22:56Z"
"291",60.247762,25.12158,"2020-09-21T14:22:57Z"
"292",60.247842,25.121647,"2020-09-21T14:22:59Z"
"293",60.247915,25.121625,"2020-09-21T14:23:01Z"
"294",60.24801,25.121587,"2020-09-21T14:23:05Z"
"295",60.248085,25.12153,"2020-09-21T14:23:09Z"
"296",60.24816,25.121497,"2020-09-21T14:23:16Z"
"297",60.248212,25.121485,"2020-09-21T14:23:24Z"
"298",60.24822,25.121465,"2020-09-21T14:23:27Z"
"299",60.2483,25.12149,"2020-09-21T14:23:42Z"
"300",60.248365,25.121515,"2020-09-21T14:23:49Z"
"301",60.24837,25.121482,"2020-09-21T14:23:56Z"
"302",60.248395,25.12151,"2020-09-21T14:24:04Z"
"303",60.248395,25.12151,"2020-09-21T14:24:06Z"
"304",60.24845,25.121515,"2020-09-21T14:24:13Z"
"305",60.248455,25.12153,"2020-09-21T14:24:16Z"
"306",60.248443,25.12154,"2020-09-21T14:24:33Z"
"307",60.248443,25.121535,"2020-09-21T14:24:34Z"
"308",60.24847,25.12156,"2020-09-21T14:24:56Z"
"309",60.24848,25.121565,"2020-09-21T14:24:57Z"
"310",60.24854,25.12152,"2020-09-21T14:25:05Z"
"311",60.248555,25.12152,"2020-09-21T14:25:11Z"
"312",60.24864,25.121485,"2020-09-21T14:25:15Z"
"313",60.24872,25.121435,"2020-09-21T14:25:19Z"
"314",60.248795,25.121425,"2020-09-21T14:25:22Z"
"315",60.24887,25.12147,"2020-09-21T14:25:26Z"
"316",60.248942,25.12148,"2020-09-21T14:25:28Z"
"317",60.24901,25.121535,"2020-09-21T14:25:31Z"
"318",60.2491,25.12158,"2020-09-21T14:25:36Z"
"319",60.249175,25.121545,"2020-09-21T14:25:39Z"
"320",60.249252,25.121552,"2020-09-21T14:25:43Z"
"321",60.24934,25.121622,"2020-09-21T14:25:48Z"
"322",60.249415,25.121725,"2020-09-21T14:25:51Z"
"323",60.249498,25.121745,"2020-09-21T14:25:54Z"
"324",60.249583,25.12178,"2020-09-21T14:25:58Z"
"325",60.249647,25.12193,"2020-09-21T14:26:01Z"
"326",60.24973,25.122065,"2020-09-21T14:26:04Z"
"327",60.2498,25.1221,"2020-09-21T14:26:06Z"
"328",60.249877,25.122102,"2020-09-21T14:26:08Z"
"329",60.24997,25.12208,"2020-09-21T14:26:11Z"
"330",60.250045,25.122115,"2020-09-21T14:26:16Z"
"331",60.250135,25.122182,"2020-09-21T14:26:19Z"
"332",60.250225,25.12216,"2020-09-21T14:26:22Z"
"333",60.250328,25.122165,"2020-09-21T14:26:25Z"
"334",60.250435,25.122185,"2020-09-21T14:26:28Z"
"335",60.25054,25.122222,"2020-09-21T14:26:30Z"
"336",60.25065,25.122257,"2020-09-21T14:26:31Z"
"337",60.250717,25.122412,"2020-09-21T14:26:34Z"
"338",60.250787,25.122552,"2020-09-21T14:26:38Z"
"339",60.250855,25.122672,"2020-09-21T14:26:42Z"
"340",60.250905,25.122813,"2020-09-21T14:26:46Z"
"341",60.250947,25.122955,"2020-09-21T14:26:49Z"
"342",60.251017,25.12312,"2020-09-21T14:26:52Z"
"343",60.251097,25.123255,"2020-09-21T14:26:55Z"
"344",60.25118,25.123425,"2020-09-21T14:26:57Z"
"345",60.251265,25.123475,"2020-09-21T14:26:59Z"
"346",60.25134,25.123537,"2020-09-21T14:27:01Z"
"347",60.251415,25.12368,"2020-09-21T14:27:04Z"
"348",60.251495,25.12381,"2020-09-21T14:27:07Z"
"349",60.251557,25.123895,"2020-09-21T14:27:10Z"
"350",60.251565,25.12408,"2020-09-21T14:27:14Z"
"351",60.251562,25.124225,"2020-09-21T14:27:16Z"
"352",60.251542,25.124395,"2020-09-21T14:27:18Z"
"353",60.251515,25.124565,"2020-09-21T14:27:21Z"
"354",60.251477,25.124735,"2020-09-21T14:27:22Z"
"355",60.251435,25.124875,"2020-09-21T14:27:25Z"
"356",60.25139,25.125007,"2020-09-21T14:27:27Z"
"357",60.25133,25.125182,"2020-09-21T14:27:29Z"
"358",60.251265,25.125255,"2020-09-21T14:27:33Z"
"359",60.251187,25.12534,"2020-09-21T14:27:35Z"
"360",60.25114,25.125485,"2020-09-21T14:27:39Z"
"361",60.25107,25.12561,"2020-09-21T14:27:41Z"
"362",60.251007,25.125705,"2020-09-21T14:27:43Z"
"363",60.25092,25.125765,"2020-09-21T14:27:45Z"
"364",60.250855,25.12588,"2020-09-21T14:27:47Z"
"365",60.250792,25.12599,"2020-09-21T14:27:49Z"
"366",60.25076,25.126162,"2020-09-21T14:27:52Z"
"367",60.25073,25.126275,"2020-09-21T14:28:00Z"
"368",60.250725,25.126295,"2020-09-21T14:28:01Z"
"369",60.250695,25.12636,"2020-09-21T14:28:15Z"
"370",60.250652,25.12649,"2020-09-21T14:28:19Z"
"371",60.25062,25.12667,"2020-09-21T14:28:22Z"
"372",60.25067,25.126795,"2020-09-21T14:28:27Z"
"373",60.250705,25.12686,"2020-09-21T14:28:35Z"
"374",60.250705,25.126855,"2020-09-21T14:28:38Z"
"375",60.250715,25.126865,"2020-09-21T14:28:51Z"
"376",60.250715,25.126865,"2020-09-21T14:28:52Z"
"377",60.250747,25.126925,"2020-09-21T14:29:32Z"
"378",60.25075,25.126925,"2020-09-21T14:29:33Z"
"379",60.25079,25.126905,"2020-09-21T14:29:50Z"
"380",60.250792,25.1269,"2020-09-21T14:29:51Z"
"381",60.25081,25.126885,"2020-09-21T14:32:55Z"
"382",60.25087,25.12697,"2020-09-21T14:32:59Z"
"383",60.250945,25.127102,"2020-09-21T14:33:01Z"
"384",60.25103,25.1272,"2020-09-21T14:33:05Z"
"385",60.25112,25.127252,"2020-09-21T14:33:07Z"
"386",60.251185,25.127337,"2020-09-21T14:33:09Z"
"387",60.251232,25.127477,"2020-09-21T14:33:11Z"
"388",60.251277,25.127625,"2020-09-21T14:33:14Z"
"389",60.25136,25.12766,"2020-09-21T14:33:18Z"
"390",60.25144,25.12765,"2020-09-21T14:33:21Z"
"391",60.25152,25.12769,"2020-09-21T14:33:25Z"
"392",60.2516,25.12778,"2020-09-21T14:33:29Z"
"393",60.25168,25.127802,"2020-09-21T14:33:32Z"
"394",60.25176,25.127815,"2020-09-21T14:33:35Z"
"395",60.251863,25.127822,"2020-09-21T14:33:39Z"
"396",60.25196,25.12781,"2020-09-21T14:33:42Z"
"397",60.25203,25.12784,"2020-09-21T14:33:45Z"
"398",60.25212,25.127885,"2020-09-21T14:33:48Z"
"399",60.252195,25.127995,"2020-09-21T14:33:53Z"
"400",60.252235,25.12813,"2020-09-21T14:33:54Z"
"401",60.25227,25.128287,"2020-09-21T14:33:56Z"
"402",60.252312,25.128425,"2020-09-21T14:33:59Z"
"403",60.25237,25.128555,"2020-09-21T14:34:01Z"
"404",60.252425,25.128675,"2020-09-21T14:34:05Z"
"405",60.25251,25.12878,"2020-09-21T14:34:09Z"
"406",60.252537,25.128917,"2020-09-21T14:34:11Z"
"407",60.252575,25.129085,"2020-09-21T14:34:13Z"
"408",60.25262,25.129255,"2020-09-21T14:34:17Z"
"409",60.252657,25.129455,"2020-09-21T14:34:20Z"
"410",60.25266,25.129617,"2020-09-21T14:34:21Z"
"411",60.25266,25.129765,"2020-09-21T14:34:23Z"
"412",60.252685,25.129903,"2020-09-21T14:34:26Z"
"413",60.25276,25.129925,"2020-09-21T14:34:33Z"
"414",60.252845,25.129942,"2020-09-21T14:34:36Z"
"415",60.25292,25.130015,"2020-09-21T14:34:38Z"
"416",60.253005,25.13006,"2020-09-21T14:34:41Z"
"417",60.25308,25.130072,"2020-09-21T14:34:47Z"
"418",60.253085,25.130077,"2020-09-21T14:34:53Z"
"419",60.25311,25.130095,"2020-09-21T14:35:00Z"
"420",60.253115,25.130095,"2020-09-21T14:35:01Z"
"421",60.253205,25.130195,"2020-09-21T14:35:57Z"
"422",60.25328,25.130225,"2020-09-21T14:35:58Z"
"423",60.253382,25.13026,"2020-09-21T14:36:00Z"
"424",60.25349,25.13029,"2020-09-21T14:36:04Z"
"425",60.253575,25.13026,"2020-09-21T14:36:07Z"
"426",60.25366,25.130212,"2020-09-21T14:36:09Z"
"427",60.253735,25.130165,"2020-09-21T14:36:12Z"
"428",60.253825,25.130115,"2020-09-21T14:36:16Z"
"429",60.253903,25.130092,"2020-09-21T14:36:22Z"
"430",60.25391,25.13007,"2020-09-21T14:36:29Z"
"431",60.253892,25.12991,"2020-09-21T14:37:06Z"
"432",60.253915,25.129735,"2020-09-21T14:37:10Z"
"433",60.253945,25.12958,"2020-09-21T14:37:14Z"
"434",60.253965,25.12941,"2020-09-21T14:37:17Z"
"435",60.253935,25.129275,"2020-09-21T14:37:21Z"
"436",60.25387,25.12919,"2020-09-21T14:37:25Z"
"437",60.253885,25.12901,"2020-09-21T14:37:29Z"
"438",60.253888,25.12886,"2020-09-21T14:37:34Z"
"439",60.253895,25.128685,"2020-09-21T14:37:39Z"
"440",60.253887,25.128505,"2020-09-21T14:37:43Z"
"441",60.253887,25.12834,"2020-09-21T14:37:47Z"
"442",60.25387,25.128137,"2020-09-21T14:37:52Z"
"443",60.253862,25.127977,"2020-09-21T14:37:55Z"
"444",60.253855,25.12781,"2020-09-21T14:37:59Z"
"445",60.253825,25.12766,"2020-09-21T14:38:04Z"
"446",60.253842,25.127513,"2020-09-21T14:38:09Z"
"447",60.253887,25.127367,"2020-09-21T14:38:14Z"
"448",60.25395,25.12728,"2020-09-21T14:38:20Z"
"449",60.254005,25.12723,"2020-09-21T14:38:26Z"
"450",60.25401,25.127215,"2020-09-21T14:38:32Z"
"451",60.254,25.127217,"2020-09-21T14:38:55Z"
"452",60.254,25.127217,"2020-09-21T14:38:56Z"
"453",60.25399,25.127095,"2020-09-21T14:39:07Z"
"454",60.253985,25.127137,"2020-09-21T14:39:14Z"
"455",60.253985,25.127137,"2020-09-21T14:39:15Z"
"456",60.254,25.127192,"2020-09-21T14:40:39Z"
"457",60.254,25.12719,"2020-09-21T14:40:41Z"
"458",60.25408,25.127182,"2020-09-21T14:40:57Z"
"459",60.254155,25.12718,"2020-09-21T14:41:00Z"
"460",60.254212,25.127075,"2020-09-21T14:41:04Z"
"461",60.25429,25.12697,"2020-09-21T14:41:06Z"
"462",60.254347,25.12678,"2020-09-21T14:41:08Z"
"463",60.254375,25.126615,"2020-09-21T14:41:11Z"
"464",60.25444,25.126497,"2020-09-21T14:41:15Z"
"465",60.254512,25.126465,"2020-09-21T14:41:21Z"
"466",60.254572,25.126413,"2020-09-21T14:41:28Z"
